"(Source)","completion","prompt"
"FrenchPrompts","0","Auteur: Allison
Date: lun 9 avril 23:37:43 2007
Nouvelle révision: 18097
Modifié:
   tronc / docs / pdds / draft / pdd05_opfunc.pod
Enregistrer:
[PDD]: Ajoutez des normes noter à réviser lors de la préparation de l'Opcodes Design Doc pour
lancement.
Modifié: trunk / docs / pdds / draft / pdd05_opfunc.pod
==============================================.===========================.
--- Trunk / Docs / PDDS / Draft / PDD05_OPFUNC.POD (ORIGINAL)
+++ Trunk / Docs / PDDS / Draft / PDD05_OPFUNC.POD MON 9 avril 23:37:43 2007
@@ -13,6 +13,8 @@
 {{Remarque: ce PDD n'est connecté que vaguement à l'état actuel de
 Perroquet.}}
+ {{Remarque: standardiser sur les traits de soulignement ou aucun soulignement?}}
+
 = HEAD1 Description
 Les fonctions OPCode sont le cheval de bataille du moteur du perroquet.Ils contrôlent"
"FrenchPrompts","0","Quelqu'un pourrait-il expliquer comment, dans l'exemple ci-dessous, $ name et $ goodguy sont
égal numériquement?
$ name = 'markkkk';
$ goodguy = 'Tony';
if ($ name == $ goodguy) {
        imprimer ""Bonjour, monsieur. \\ n"";
} autre {
        Imprimer ""Begone, Evil Peon! \\ n"";
}
Merci,
Hoffmann"
"FrenchPrompts","0","Klaas-Jan Stol a écrit:
> Salut,
>
> Quelques suggestions pour PDD15:
>
> 1.
> Lire PDD15, j'ai remarqué que certaines méthodes / opérations sont nommées à l'aide d'un
> Soulignez les mots séparés, d'autres ne le font pas, par exemple:
> * get_class (mais aussi ""getClass"" est utilisé dans les exemples)
> * newclass
>
> IMO, ce serait bien d'être cohérent et de s'en tenir à 1 style.(Mon personnel
> La préférence est de laisser de côté le soulignement)
La norme GET_ est entrée avec des espaces de noms et était lui-même une modification
de la norme Find_ des opcodes précédents pour traiter avec les globaux
et lexicals.Pour les méthodes, je dirais que les soulignements sont standard.Pour
Opcoess, il est discutable que les soulignements ou aucun soulignement soient
Standard à ce stade.J'ai pris une note pour le revoir lorsque j'arrive au
OPCODES PDD.
> 2.
> Une autre chose;Des opérations telles que Find_method renvoient un PMC nul
> Échec.Il pourrait être bien de le faire configurable pour l'utilisateur pour qu'il soit
> peut choisir si une exception sera lancée, ou qu'un PMC nul
> retourné.(IIRC, cela peut déjà être fait pour certains opérations, ce serait bien de
> Définissez-le pour tous les OP qui peuvent renvoyer un PMC nul).
>
> (Comme détail: dans PIR, cela pourrait être représenté par une pragma, comme:
> "".pragma exceptions 1"")
C'est la même question que nous avons pour les E / S, et vraiment pour de grandes parties de
Perroquet.J'ai temporairement retenu cette décision jusqu'à la nouvelle
Les exceptions PDD sont implémentées (les exceptions généralisées ne sont vraiment pas
pratique avec l'implémentation des exceptions actuelles).
> 3.
> Le sucre syntaxique pour l'OP:
>
> CallMethodsupercc ""foo""
>
> pourrait bien être: super. ""foo"" ()
>
> Mais vous, je suppose, vous y avez déjà pensé :-)
Ouais, ça pourrait fonctionner.Un pseudo-variable comme «soi» dans chaque méthode.Ou alors,
   self.super. ""foo"" ()
> 4.
> De même, le sucre syntaxique pour:
> CallMethodnextcc ""foo""
>
> (en supposant l'objet ""obj"")
> Pourrait être: obj. ""Foo"" .next () (ou peut-être: obj. ""Foo"" (). Ensuite, donc il y a un
> un peu plus l'accent car il a l'air étranger)
Également un bon candidat.Ou, pour modifier uniquement la syntaxe PIR en un seul endroit,
   self.next. ""foo"" ()
De grandes pensées, merci!
Allison"
"FrenchPrompts","0",">>>>> ""sorn"" == sorn norng <sorn.norng@dpi.vic.gov.au>
>>>>> sur mar, 10 avril 2007 16:11:38 +1000 écrit:
    Sorn> Salut, en SPLUS, il y a une fonction appelée ""Twoway"" pour
    SORN> Données médianes de polissage.Y a-t-il un équivalent
    SORN> Fonction dans R?
oui
    Sorn> Je l'ai cherché en R Help
    Sorn> sans beaucoup de succès.
Hmm ... drôle ..
Pour moi,
    help.search (""Polisme médian"")
Donne assez rapidement l'indice dont vous avez besoin:
MedPolish ()
    Sorn> Votre aide est très appréciée.
je vous en prie.
Martin
    SORN> [[version HTML alternative supprimée]]]
Veuillez lire le guide de publication - en particulier sur
       E-mails ""html-ii ii iid"".
______________________________________________
R-help@stat.math.ethz.ch Liste de diffusion
https://stat.ethz.ch/mailman/listinfo/r-help
Veuillez lire le guide de publication http://www.r-project.org/posting-guide.html
et fournir un code commenté, minimal, autonome et autonome."
"FrenchPrompts","0","Le Tue, le 10 avril 2007, Ronggui a écrit:
> Il semble que la masse suggère de juger sur la base de
> sum (résidus (mode, type = ""Pearson"")) / df.residual (mode).Ma question est
> Il y a une règle de base de la valeur cutpoiont?
>
> Le document ""sur l'utilisation des corrections pour surdispersion"" suggère
> Une surdispersion existe si la déviance est au moins le double du nombre de
> Degrés de liberté.
Il existe également des tests formels pour sur-dispersion.J'en ai mis en uvre un pour
Un package qui n'est pas encore sur Cran (code / documents joints), un autre est
implémenté dans odTest () dans le package ""pscl"".Ce dernier contient également
compter davantage les modèles de régression des données qui peuvent traiter les deux
sur-dispersion et en excès de zéros dans les données de comptage.Une vignette expliquant le
Les outils sont sur le point d'être publiés.
hth,
Z
> Y a-t-il d'autres indices?Merci.
>
> -
> Ronggui Huang
> Département de sociologie
> Fudan University, Shanghai, Chine
>
> ______________________________________________
> R-help@stat.math.ethz.ch Liste de diffusion
> https://stat.ethz.ch/mailman/listinfo/r-help
> Veuillez lire le guide de publication http://www.r-project.org/posting-guide.html
> et fournissez un code reproductible commenté, minimal, autonome.
>
>
--- Mail_boundary ---
______________________________________________
R-help@stat.math.ethz.ch Liste de diffusion
https://stat.ethz.ch/mailman/listinfo/r-help
Veuillez lire le guide de publication http://www.r-project.org/posting-guide.html
et fournir un code commenté, minimal, autonome et autonome."
"FrenchPrompts","0","Le 4/8/07, Jim Gettys <jg@laptop.org> a écrit:
> Nouvelle construction stable
> ----------------
> Build 385 et firmware Q2B87 forment une nouvelle version stable.Nous ne faisons pas
Remarque rapide - Sur mon B2, cette paire ne parvient pas à démarrer Xorg, les dernières lignes
dans xorg.0.log sont
   AMD (0): XF86UnMAPVIDMEM: Impossible de trouver la région pour [0xB7XBB000,0x0]
   AMD (0): XF86UnMAPVIDMEM: Impossible de trouver la région pour [0xb7cb4000,0x0]
   AMD (0): XF86UnMAPVIDMEM: Impossible de trouver la région pour [0xb7cb3000,0x0]
   FreefontPath: FPE ""Built-in"" RefCount est 2, devrait être 1;fixation
Déboguera davantage et confirmera - pourrait très bien être une erreur de ma part.
à votre santé
Martin
_______________________________________________
Liste de diffusion de sucre
Sucre@laptop.org
http://mailman.laptop.org/mailman/listinfo/sugar"
"FrenchPrompts","0","Salut Hoffman,
Lorsque vous essayez de faire une comparsion numérique sur les chaînes.
L'interprète essaiera de les convertir en numéros, puis de faire un
comparsion.
S'il ne peut pas se convertir en numéros, ils sont fabriqués 0, puis il se comparera.
Pour plus d'informations, veuillez vous référer à cette URL:
http://www.perlmeme.org/howtos/syntax/comparing_values.html
à votre santé!
-srini
Hoffmann a écrit:
> Quelqu'un pourrait-il expliquer comment, dans l'exemple ci-dessous, $ name et $ goodguy
> sont égaux numériques?
>
> $ name = 'markkkk';
>
> $ goodguy = 'Tony';
>
> if ($ name == $ goodguy) {
> imprimer ""Bonjour, monsieur. \\ n"";
>} else {
> Imprimer ""Begone, Evil Peon! \\ n"";
>}
>
> Merci,
> Hoffmann
>
-
Pour se désabonner, e-mail: débutants-unsubscribe@perl.org
Pour des commandes supplémentaires, e-mail: débutants-help@perl.org
http://learn.perl.org/"
"FrenchPrompts","0","Le 08/04/2007, à 12 h 41, jra@samba.org a écrit:
> Auteur: JRA
> Date: 2007-04-08 19:41:47 +0000 (Sun, 08 avril 2007)
> Nouvelle révision: 22132
>
> Websvn: http://websvn.samba.org/cgi-bin/viewcvs.cgi?
> View = Rev & root = Samba & Rev = 22132
>
> Journal:
> Je déteste l'inefficacité.N'appelez pas conv_str_size ()
> Sur chaque appel préalable / SendFile, initialisez-les
> Variables dans une structure allouée à la connexion
> Il est temps et référez-vous directement.
Ce code est si proche de VFS_CACHEPRIME que je suis tenté de suggérer
ils devraient être fusionnés.Y a-t-il eu une raison particulière pour laquelle vous n'avez pas fait cela?
-
James Peach |jpeach@samba.org"
"FrenchPrompts","0","Jonathan Worthington a écrit:
> Paul Cochrane (via RT) a écrit:
>> Dans le fichier src / ops / object.ops, dans OP CallMethodcc (), il y a l'élément TODO:
>>
>> ""Devrions-nous vérifier si object.can (méthode)""
>>
> Je pense que nous ne devrions pas avoir besoin de le faire;find_method va simplement remettre un
> null PMC s'il ne trouve pas de méthode, puis nous pouvons tester cela et
> Jetez une exception si elle est nul.
D'accord.
Allison"
"FrenchPrompts","0","Hoffmann Schreef:
> Quelqu'un pourrait-il expliquer comment, dans l'exemple ci-dessous, $ name et $ goodguy
> sont égaux numériques?
>
> $ name = 'markkkk';
>
> $ goodguy = 'Tony';
>
> if ($ name == $ goodguy) {
> imprimer ""Bonjour, monsieur. \\ n"";
>} else {
> Imprimer ""Begone, Evil Peon! \\ n"";
>}
Essayez aussi avec quelque chose comme
#! / usr / bin / perl
  utiliser strict;
  utiliser des avertissements;
  mon $ name = '1markkkk';
  mon $ goodguy = '2Tony';
  if ($ name eq $ goodguy) {
      Imprimer ""Bonjour, ami. \\ n"";
  }
  elsif ($ name == $ goodguy) {
      imprimer ""Bonjour, n'importe qui. \\ n"";
  }
  autre {
      Imprimer ""Begone, Evil Peon! \\ n"";
  }
__FINIR__
-
Affijn, ruud
""Gewoon est Een Tijger.""
-
Pour se désabonner, e-mail: débutants-unsubscribe@perl.org
Pour des commandes supplémentaires, e-mail: débutants-help@perl.org
http://learn.perl.org/"
"FrenchPrompts","0","Auteur: Allison
Date: mar 10 avril 00:28:51 2007
Nouvelle révision: 18101
Modifié:
   tronc / docs / pdds / pdd15_objects.pod
Enregistrer:
[PDD]: Modifications par rapport au dernier cycle de commentaires: Méthode d'espace de noms, Supprime_Method,
get_class vs getClass.
Modifié: trunk / docs / pdds / pdd15_objects.pod
==============================================.===========================.
--- trunk / docs / pdds / pdd15_objects.pod (original)
+++ trunk / docs / pdds / pdd15_objects.pod mar 10 avril 00:28:51 2007
@@ -373,6 +373,10 @@
 Supprimez un attribut de la classe.
+ = item retire_method (String *)
+
+ Supprimer une méthode de la classe.
+
 = item retire_parent (chaîne *)
 Retirez un parent de la classe.
@@ -403,6 +407,12 @@
 la classe, et définit également l'association avec un espace de noms.Sans
 Argument Il renvoie uniquement la valeur actuelle de l'attribut de nom.
+ = espace de noms d'élément
+
+ $ P1 = $ p2.Namespace ()
+
+ Récupérer l'objet d'espace de noms associé à la classe.
+
 = article nouveau
     $ P1 = $ p2.New ('myattrib' => ""foo"")
@@ -718,13 +728,18 @@
 Supprimez un attribut du rôle.
+ = item retire_method (String *)
+
+ Retirez une méthode du rôle.
+
+
 = item retire_role (String *)
 Retirez un rôle du rôle.
 = dos
- = méthodes Head3
+ = Méthodes de rôle Head3
 Ces méthodes ne sont que du sucre syntaxique pour les méthodes VTable.Elles sont
 Non inclus dans le rôle PMC par défaut, mais a ajouté au rôle comme rôle.
@@ -733,14 +748,17 @@
 = Nom de l'article
+ $ P1 = $ p2.Name ($ s3)
+
 L'accesseur de l'attribut de nom.Sans argument, il revient simplement
 la valeur actuelle du nom.Lorsqu'il a passé un argument, il définit le nom de
 le rôle et définit également l'association avec un espace de noms.
-Lorsque vous associez une classe à un espace de noms, il tire tous les
-Méthodes et méthodes VTable détenues dans cet espace de noms.Et quand
-Réplication d'une classe avec une autre dans l'association, elle supprime tout
-Méthodes et méthodes VTable de la classe précédente.
+ = espace de noms d'élément
+
+ $ P1 = $ p2.Namespace ()
+
+ Récupérer l'objet d'espace de noms associé au rôle.
 = Attributs d'élément
@@ -1038,8 +1056,8 @@
 Pour créer une classe C <foo> avec les parents C <a> et C <b>, le code serait:
- GetClass $ P0, ""A""
- GetClass $ P1, ""B""
+ get_class $ p0, ""a""
+ get_class $ p1, ""b""
    Sous-classe $ P2, $ P0, ""FOO""
    Addparent $ P2, $ P1"
"FrenchPrompts","0","Jonathan Worthington a écrit:
> Salut,
>
> Dans PDD15, nous avons à la fois ajouter et supprimer les méthodes VTable pour les attributs,
> Parents et rôles.Cependant, nous n'avons qu'Add_method.Était supprimé_method
> manqué intentionnellement?
J'ai été déchiré sur Supov_Method.Cela a du sens d'une cohérence
perspective, mais ressemble à une autre de ces opérations qui est rare
suffisamment et suffisamment significatif pour être rendu plus significatif qu'un simple
'supprimer_method'.Mais alors, sans doute, «supprimer_attribute».Alors, j'ai
l'a ajouté au PDD.
Allison"
"FrenchPrompts","0","Auteur: vlendec
Date: 2007-04-10 07:33:14 +0000 (mar, 10 avril 2007)
Nouvelle révision: 22146
WebSvn: http://websvn.samba.org/cgi-bin/viewcvs.cgi?view=rev&root=samba&rev=22146
Enregistrer:
Tenter de réparer la construction
Modifié:
   Branches / Samba_3_0 / Source / Modules / VFS_READAHEAD.C
   Branches / Samba_3_0_25 / Source / Modules / VFS_READAHEAD.C
Set à l'échelle:
Modifié: branches / samba_3_0 / source / modules / vfs_readahead.c
==============================================.==================
--- Branches / Samba_3_0 / Source / Modules / VFS_READAHEAD.C 2007-04-09 21:01:46 UTC (REV 22145)
+++ branches / samba_3_0 / source / modules / vfs_readahead.c 2007-04-10 07:33:14 UTC (REV 22146)
@@ -106,7 +106,7 @@
 (non signé int) fd,
 (non signé long) décalage,
 (unsigned int) rhd-> len,
- (err));
+ err));
 #autre
 if (! rhd-> didmsg) {
 Debug (0, (""ReadaHead_pread: pas de lecture sur cette plate-forme \\ n""));
Modifié: branches / samba_3_0_25 / source / modules / vfs_readahead.c
==============================================.==================
--- Branches / Samba_3_0_25 / Source / Modules / VFS_READAHEAD.C 2007-04-09 21:01:46 UTC (REV 22145)
+++ branches / samba_3_0_25 / source / modules / vfs_readahead.c 2007-04-10 07:33:14 UTC (Rev 22146)
@@ -106,7 +106,7 @@
 (non signé int) fd,
 (non signé long) décalage,
 (unsigned int) rhd-> len,
- (err));
+ err));
 #autre
 if (! rhd-> didmsg) {
 Debug (0, (""ReadaHead_pread: pas de lecture sur cette plate-forme \\ n""));"
"FrenchPrompts","0","Dr.Ruud a écrit:
> Hoffmann Schreef:
>
>> pourrait-il expliquer comment, dans l'exemple ci-dessous, $ name et $ goodguy
>> sont égaux numériques?
>>
>> $ name = 'markkkk';
>>
>> $ goodguy = 'Tony';
>>
>> if ($ name == $ goodguy) {
>> imprimer ""Bonjour, monsieur. \\ n"";
>>} else {
>> imprimer ""Begone, Evil Peon! \\ n"";
>>}
>>
>
> Essayez aussi avec quelque chose comme
>
> #! / usr / bin / perl
> utiliser strict;
> utiliser des avertissements;
>
> mon $ name = '1markkkk';
> mon $ goodguy = '2Tony';
>
>
> if ($ name eq $ goodguy) {
> imprimer ""Bonjour, ami. \\ n"";
>}
> elsif ($ name == $ goodguy) {
> imprimer ""Bonjour, n'importe qui. \\ n"";
>}
> else {
> Imprimer ""Begone, Evil Peon! \\ n"";
>}
>
> __End__
>
>
J'ai fait exactement ça.Et je sais que la bonne façon de comparer les chaînes
est en utilisant «eq».La question est: en considérant le post d'origine,
Quelle valeur perl «donne» à ces variables numériques?Est-ce 1 == 1?"
"FrenchPrompts","0","Le 10 avril 2007, à 2 h 05, Allison Randal a écrit:
> Klaas-Jan Stol a écrit:
>> Salut,
>> Quelques suggestions pour PDD15:
>> 1.
>> Lire PDD15, j'ai remarqué que certaines méthodes / opérations sont nommées à l'aide d'un
>> souligner les mots séparés, d'autres ne le font pas, par exemple:
>> * get_class (mais aussi ""getClass"" est utilisé dans les exemples)
>> * newclass
>> OMI, ce serait bien d'être cohérent et de s'en tenir à 1 style.(Mon
>> La préférence personnelle est de laisser de côté le soulignement)
>
> La norme GET_ est entrée avec des espaces de noms et était lui-même un
> Modification de la norme find_ des opcodes précédents pour
> Traiter avec les globaux et les lexicaux.Pour les méthodes, je dirais le
> Les soulignements sont standard.Pour Opcoess, il est discutable que
> Les soulignements ou aucun soulignement sont standard à ce stade.J'ai fait une note
> Pour le revoir lorsque j'arrive au PDD OPCODES.
>
Je suis un peu mélangé là-dessus.Quelque chose comme get_args ne devrait probablement pas
être getargs ou même getargs, mais si vous regardez à travers des ops.num, cela peut être
Déroutant de savoir quoi.Mais pas pour les débutants, la numérisation
via Ops.num peut aider à comprendre pourquoi votre code ne se compile pas comme
attendu.
>> 2.
>> une autre chose;Des opérations telles que Find_method renvoient un PMC nul
>> échec.Il pourrait être bien de le faire configurable pour l'utilisateur donc
>> s / il peut choisir si une exception sera lancée, ou un PMC nul
>> retourné.(Iirc, cela peut déjà être fait pour certains opérations, ce serait bien
>> pour le définir pour tous les OP qui peuvent renvoyer un PMC nul).
>> (Comme détail: dans PIR, cela pourrait être représenté par une pragma, comme:
>> "".pragma exceptions 1"")
>
> C'est la même question que nous avons pour les E / S, et vraiment pour de grandes pièces
> de perroquet.J'ai temporairement retenu cette décision jusqu'à la nouvelle
> Les exceptions PDD sont implémentées (les exceptions généralisées ne sont vraiment pas
> Pratique avec l'implémentation actuelle des exceptions).
>
Peut-être qu'un code spécifique à l'espace de noms peut être utilisé, et peut-être applicable pour
espaces de noms imbriqués tels que les HLL peuvent facilement en profiter, donc un HLL
Peut dire dans son espace de noms racine ""Je veux des exceptions"" et tous les espaces de noms
dans ce HLL par défaut d'utiliser des exceptions.Une option spécifique au fichier
Soyez sujet à des bogues avec quelque chose comme PBC_MERGE ou autre chose, et le faire
spécifique à l'espace de noms semble simple et propre, même si un peu trop dwim
pour le perroquet.
> Allison
>"
